cause,effect,nonident_cause
rpoD,mcbA,cross_scc_blocked
rpoD,mdh,cross_scc_blocked
rpoD,mdtE,cross_scc_blocked
rpoD,mdtF,cross_scc_blocked
rpoD,mdtI,cross_scc_blocked
rpoD,mdtJ,cross_scc_blocked
rpoD,mdtU,cross_scc_blocked
rpoD,melA,cross_scc_blocked
rpoD,melB,cross_scc_blocked
rpoD,melR,cross_scc_blocked
rpoD,menA,cross_scc_blocked
rpoD,metA,cross_scc_blocked
rpoD,metB,cross_scc_blocked
rpoD,metC,cross_scc_blocked
rpoD,metF,cross_scc_blocked
rpoD,metH,cross_scc_blocked
rpoD,metI,cross_scc_blocked
rpoD,metJ,cross_scc_blocked
rpoD,metK,cross_scc_blocked
rpoD,metL,cross_scc_blocked
rpoD,metN,cross_scc_blocked
rpoD,metQ,cross_scc_blocked
rpoD,metT,cross_scc_blocked
rpoD,metU,cross_scc_blocked
rpoD,metV,cross_scc_blocked
rpoD,metY,cross_scc_blocked
rpoD,mglA,cross_scc_blocked
rpoD,mglB,cross_scc_blocked
rpoD,mglC,cross_scc_blocked
rpoD,mgtA,cross_scc_blocked
rpoD,mgtL,cross_scc_blocked
rpoD,mgtS,cross_scc_blocked
rpoD,mhpA,cross_scc_blocked
rpoD,mhpB,cross_scc_blocked
rpoD,mhpC,cross_scc_blocked
rpoD,mhpD,cross_scc_blocked
rpoD,mhpE,cross_scc_blocked
rpoD,mhpF,cross_scc_blocked
rpoD,mhpR,cross_scc_blocked
rpoD,miaA,cross_scc_blocked
rpoD,mioC,cross_scc_blocked
rpoD,mlc,cross_scc_blocked
rpoD,mlrA,same_scc_long
rpoD,mltF,cross_scc_blocked
rpoD,mngB,cross_scc_blocked
rpoD,mnmG,cross_scc_blocked
rpoD,mntH,cross_scc_blocked
rpoD,mntP,cross_scc_blocked
rpoD,mntS,cross_scc_blocked
rpoD,modA,cross_scc_blocked
rpoD,modB,cross_scc_blocked
rpoD,modC,cross_scc_blocked
rpoD,moeA,cross_scc_blocked
rpoD,moeB,cross_scc_blocked
rpoD,mpl,cross_scc_blocked
rpoD,mqsA,scc_edge_dissolved
rpoD,mqsR,cross_scc_blocked
rpoD,mraY,cross_scc_blocked
rpoD,mraZ,cross_scc_blocked
rpoD,mreB,cross_scc_blocked
rpoD,mreC,cross_scc_blocked
rpoD,mreD,cross_scc_blocked
rpoD,msrB,cross_scc_blocked
rpoD,msrP,cross_scc_blocked
rpoD,msrQ,cross_scc_blocked
rpoD,mtlA,cross_scc_blocked
rpoD,mtlD,cross_scc_blocked
rpoD,mtlR,cross_scc_blocked
rpoD,mtn,cross_scc_blocked
rpoD,mtr,cross_scc_blocked
rpoD,mukB,cross_scc_blocked
rpoD,mukE,cross_scc_blocked
rpoD,mukF,cross_scc_blocked
rpoD,murC,cross_scc_blocked
rpoD,murD,cross_scc_blocked
rpoD,murE,cross_scc_blocked
rpoD,murF,cross_scc_blocked
rpoD,murG,cross_scc_blocked
rpoD,murI,cross_scc_blocked
rpoD,murP,cross_scc_blocked
rpoD,murQ,cross_scc_blocked
rpoD,murR,cross_scc_blocked
rpoD,mutL,cross_scc_blocked
rpoD,mzrA,cross_scc_blocked
rpoD,nagA,cross_scc_blocked
rpoD,nagB,cross_scc_blocked
rpoD,nagC,cross_scc_blocked
rpoD,nagE,cross_scc_blocked
rpoD,nanA,cross_scc_blocked
rpoD,nanE,cross_scc_blocked
rpoD,nanK,cross_scc_blocked
rpoD,nanQ,cross_scc_blocked
rpoD,nanT,cross_scc_blocked
rpoD,nanY,cross_scc_blocked
rpoD,napA,cross_scc_blocked
rpoD,napB,cross_scc_blocked
rpoD,napC,cross_scc_blocked
rpoD,napD,cross_scc_blocked
rpoD,napF,cross_scc_blocked
rpoD,napG,cross_scc_blocked
rpoD,napH,cross_scc_blocked
rpoD,narG,cross_scc_blocked
rpoD,narH,cross_scc_blocked
rpoD,narI,cross_scc_blocked
rpoD,narJ,cross_scc_blocked
rpoD,narK,cross_scc_blocked
rpoD,narL,cross_scc_blocked
rpoD,narU,cross_scc_blocked
rpoD,narX,cross_scc_blocked
rpoD,ndh,cross_scc_blocked
rpoD,nemA,cross_scc_blocked
rpoD,nemR,cross_scc_blocked
rpoD,nfeF,cross_scc_blocked
rpoD,nfo,cross_scc_blocked
rpoD,nfsA,cross_scc_blocked
rpoD,nfsB,cross_scc_blocked
rpoD,nfuA,cross_scc_blocked
rpoD,nhaA,cross_scc_blocked
rpoD,nhaR,cross_scc_blocked
rpoD,nirB,cross_scc_blocked
rpoD,nirC,cross_scc_blocked
rpoD,nirD,cross_scc_blocked
rpoD,nohA,cross_scc_blocked
rpoD,nrdA,cross_scc_blocked
rpoD,nrdB,cross_scc_blocked
rpoD,nrdD,cross_scc_blocked
rpoD,nrdE,cross_scc_blocked
rpoD,nrdF,cross_scc_blocked
rpoD,nrdG,cross_scc_blocked
rpoD,nrdH,cross_scc_blocked
rpoD,nrdI,cross_scc_blocked
rpoD,nrfA,cross_scc_blocked
rpoD,nrfB,cross_scc_blocked
rpoD,nrfC,cross_scc_blocked
rpoD,nrfD,cross_scc_blocked
rpoD,nrfE,cross_scc_blocked
rpoD,nrfF,cross_scc_blocked
rpoD,nrfG,cross_scc_blocked
rpoD,nuoA,cross_scc_blocked
rpoD,nuoB,cross_scc_blocked
rpoD,nuoC,cross_scc_blocked
rpoD,nuoE,cross_scc_blocked
rpoD,nuoF,cross_scc_blocked
rpoD,nuoG,cross_scc_blocked
rpoD,nuoH,cross_scc_blocked
rpoD,nuoI,cross_scc_blocked
rpoD,nuoJ,cross_scc_blocked
rpoD,nuoK,cross_scc_blocked
rpoD,nuoL,cross_scc_blocked
rpoD,nuoM,cross_scc_blocked
rpoD,nuoN,cross_scc_blocked
rpoD,nupC,cross_scc_blocked
rpoD,nupG,cross_scc_blocked
rpoD,nusA,cross_scc_blocked
rpoD,nusB,cross_scc_blocked
rpoD,obgE,cross_scc_blocked
rpoD,ompA,cross_scc_blocked
rpoD,ompC,cross_scc_blocked
rpoD,ompF,cross_scc_blocked
rpoD,ompN,cross_scc_blocked
rpoD,ompR,same_scc_long
rpoD,ompX,cross_scc_blocked
rpoD,opgG,cross_scc_blocked
rpoD,opgH,cross_scc_blocked
rpoD,osmB,cross_scc_blocked
rpoD,osmC,cross_scc_blocked
rpoD,osmE,cross_scc_blocked
rpoD,osmY,cross_scc_blocked
rpoD,oxc,cross_scc_blocked
rpoD,oxyR,same_scc_long
rpoD,paaA,cross_scc_blocked
rpoD,paaB,cross_scc_blocked
rpoD,paaC,cross_scc_blocked
rpoD,paaD,cross_scc_blocked
rpoD,paaE,cross_scc_blocked
rpoD,paaF,cross_scc_blocked
rpoD,paaG,cross_scc_blocked
rpoD,paaH,cross_scc_blocked
rpoD,paaI,cross_scc_blocked
rpoD,paaJ,cross_scc_blocked
rpoD,paaK,cross_scc_blocked
rpoD,pabA,cross_scc_blocked
rpoD,patZ,cross_scc_blocked
rpoD,pck,cross_scc_blocked
rpoD,pcnB,cross_scc_blocked
rpoD,pdeL,cross_scc_blocked
rpoD,pdhR,cross_scc_blocked
rpoD,pepD,cross_scc_blocked
rpoD,pfkA,cross_scc_blocked
rpoD,pflB,cross_scc_blocked
rpoD,pgi,cross_scc_blocked
rpoD,pgk,cross_scc_blocked
rpoD,pgpA,cross_scc_blocked
rpoD,pheU,cross_scc_blocked
rpoD,pheV,cross_scc_blocked
rpoD,phnC,cross_scc_blocked
rpoD,phnD,cross_scc_blocked
rpoD,phnF,cross_scc_blocked
rpoD,phnG,cross_scc_blocked
rpoD,phnH,cross_scc_blocked
rpoD,phnI,cross_scc_blocked
rpoD,phnJ,cross_scc_blocked
rpoD,phnK,cross_scc_blocked
rpoD,phnL,cross_scc_blocked
rpoD,phnM,cross_scc_blocked
rpoD,phnN,cross_scc_blocked
rpoD,phnO,cross_scc_blocked
rpoD,phnP,cross_scc_blocked
rpoD,phoA,cross_scc_blocked
rpoD,phoB,same_scc_long
rpoD,phoE,cross_scc_blocked
rpoD,phoH,cross_scc_blocked
rpoD,phoR,cross_scc_blocked
rpoD,phoU,cross_scc_blocked
rpoD,pitB,cross_scc_blocked
rpoD,plaR,cross_scc_blocked
rpoD,pldA,cross_scc_blocked
rpoD,pncB,cross_scc_blocked
rpoD,pnp,cross_scc_blocked
rpoD,pntA,cross_scc_blocked
rpoD,polB,cross_scc_blocked
rpoD,poxB,cross_scc_blocked
rpoD,ppdD,cross_scc_blocked
rpoD,ppiA,cross_scc_blocked
rpoD,ppiD,cross_scc_blocked
rpoD,ppsA,cross_scc_blocked
rpoD,pqiA,cross_scc_blocked
rpoD,pqiB,cross_scc_blocked
rpoD,pqiC,cross_scc_blocked
rpoD,preA,cross_scc_blocked
rpoD,preT,cross_scc_blocked
rpoD,prfA,cross_scc_blocked
rpoD,prfC,cross_scc_blocked
rpoD,priB,cross_scc_blocked
rpoD,prlF,cross_scc_blocked
rpoD,prmC,cross_scc_blocked
rpoD,proK,cross_scc_blocked
rpoD,proL,cross_scc_blocked
rpoD,proM,cross_scc_blocked
rpoD,proP,cross_scc_blocked
rpoD,proV,cross_scc_blocked
rpoD,proW,cross_scc_blocked
rpoD,proX,cross_scc_blocked
rpoD,prpR,cross_scc_blocked
rpoD,prs,cross_scc_blocked
rpoD,psiE,cross_scc_blocked
rpoD,psiF,cross_scc_blocked
rpoD,pstA,cross_scc_blocked
rpoD,pstB,cross_scc_blocked
rpoD,pstC,cross_scc_blocked
rpoD,pstS,cross_scc_blocked
rpoD,pta,cross_scc_blocked
rpoD,ptrA,cross_scc_blocked
rpoD,ptsG,cross_scc_blocked
rpoD,ptsH,cross_scc_blocked
rpoD,ptsI,cross_scc_blocked
rpoD,ptsN,cross_scc_blocked
rpoD,purA,cross_scc_blocked
rpoD,purB,cross_scc_blocked
rpoD,purC,cross_scc_blocked
rpoD,purD,cross_scc_blocked
rpoD,purE,cross_scc_blocked
rpoD,purF,cross_scc_blocked
rpoD,purH,cross_scc_blocked
rpoD,purK,cross_scc_blocked
rpoD,purL,cross_scc_blocked
rpoD,purM,cross_scc_blocked
rpoD,purN,cross_scc_blocked
rpoD,purR,cross_scc_blocked
rpoD,purT,cross_scc_blocked
rpoD,putA,cross_scc_blocked
rpoD,putP,cross_scc_blocked
rpoD,pykA,cross_scc_blocked
rpoD,pykF,cross_scc_blocked
rpoD,pyrC,cross_scc_blocked
rpoD,pyrD,cross_scc_blocked
rpoD,pyrF,cross_scc_blocked
rpoD,qseB,same_scc_long
rpoD,qseC,cross_scc_blocked
rpoD,rapA,cross_scc_blocked
rpoD,rapZ,cross_scc_blocked
rpoD,rarA,cross_scc_blocked
rpoD,rbfA,cross_scc_blocked
rpoD,rbsA,cross_scc_blocked
rpoD,rbsB,cross_scc_blocked
rpoD,rbsC,cross_scc_blocked
rpoD,rbsD,cross_scc_blocked
rpoD,rbsK,cross_scc_blocked
rpoD,rbsR,cross_scc_blocked
rpoD,rcnA,cross_scc_blocked
rpoD,rcnB,cross_scc_blocked
rpoD,rcsA,same_scc_long
rpoD,rcsB,same_scc_long
rpoD,rcsD,cross_scc_blocked
rpoD,recA,cross_scc_blocked
rpoD,recB,cross_scc_blocked
rpoD,recC,cross_scc_blocked
rpoD,recD,cross_scc_blocked
rpoD,recF,cross_scc_blocked
rpoD,recG,cross_scc_blocked
rpoD,recJ,cross_scc_blocked
rpoD,recN,cross_scc_blocked
rpoD,recQ,cross_scc_blocked
rpoD,recX,cross_scc_blocked
rpoD,relA,cross_scc_blocked
rpoD,rep,cross_scc_blocked
rpoD,rfaD,cross_scc_blocked
rpoD,rfe,cross_scc_blocked
rpoD,rhaA,cross_scc_blocked
rpoD,rhaB,cross_scc_blocked
rpoD,rhaD,cross_scc_blocked
rpoD,rhaR,cross_scc_blocked
rpoD,rhaS,cross_scc_blocked
rpoD,rhaT,cross_scc_blocked
rpoD,ribA,cross_scc_blocked
rpoD,ribE,cross_scc_blocked
rpoD,rimK,cross_scc_blocked
rpoD,rimM,cross_scc_blocked
rpoD,rimP,cross_scc_blocked
rpoD,rlmE,cross_scc_blocked
rpoD,rnlA,cross_scc_blocked
rpoD,rnlB,cross_scc_blocked
rpoD,rnpB,cross_scc_blocked
rpoD,rpiB,cross_scc_blocked
rpoD,rplB,cross_scc_blocked
rpoD,rplC,cross_scc_blocked
rpoD,rplD,cross_scc_blocked
rpoD,rplI,cross_scc_blocked
rpoD,rplP,cross_scc_blocked
rpoD,rplQ,cross_scc_blocked
rpoD,rplS,cross_scc_blocked
rpoD,rplT,cross_scc_blocked
rpoD,rplU,cross_scc_blocked
rpoD,rplV,cross_scc_blocked
rpoD,rplW,cross_scc_blocked
rpoD,rplY,cross_scc_blocked
rpoD,rpmA,cross_scc_blocked
rpoD,rpmC,cross_scc_blocked
rpoD,rpmI,cross_scc_blocked
rpoD,rpoA,cross_scc_blocked
rpoD,rpoD,self_loop
rpoD,rpoE,two_cycle
rpoD,rpoH,two_cycle
rpoD,rpoN,same_scc_long
rpoD,rpoS,same_scc_long
rpoD,rpoZ,cross_scc_blocked
rpoD,rpsA,same_scc_long
rpoD,rpsC,cross_scc_blocked
rpoD,rpsD,cross_scc_blocked
rpoD,rpsF,cross_scc_blocked
rpoD,rpsJ,cross_scc_blocked
rpoD,rpsK,cross_scc_blocked
rpoD,rpsM,cross_scc_blocked
rpoD,rpsO,cross_scc_blocked
rpoD,rpsP,cross_scc_blocked
rpoD,rpsQ,cross_scc_blocked
rpoD,rpsR,cross_scc_blocked
rpoD,rpsS,cross_scc_blocked
rpoD,rpsU,cross_scc_blocked
rpoD,rraA,cross_scc_blocked
rpoD,rrfA,cross_scc_blocked
rpoD,rrfB,cross_scc_blocked
rpoD,rrfC,cross_scc_blocked
rpoD,rrfD,cross_scc_blocked
rpoD,rrfE,cross_scc_blocked
rpoD,rrfF,cross_scc_blocked
rpoD,rrfG,cross_scc_blocked
rpoD,rrfH,cross_scc_blocked
rpoD,rrlA,cross_scc_blocked
rpoD,rrlB,cross_scc_blocked
rpoD,rrlC,cross_scc_blocked
rpoD,rrlD,cross_scc_blocked
rpoD,rrlE,cross_scc_blocked
rpoD,rrlG,cross_scc_blocked
rpoD,rrlH,cross_scc_blocked
rpoD,rrsA,cross_scc_blocked
rpoD,rrsB,cross_scc_blocked
rpoD,rrsC,cross_scc_blocked
rpoD,rrsD,cross_scc_blocked
rpoD,rrsE,cross_scc_blocked
rpoD,rrsG,cross_scc_blocked
rpoD,rrsH,cross_scc_blocked
rpoD,rsd,cross_scc_blocked
rpoD,rseA,cross_scc_blocked
rpoD,rseB,cross_scc_blocked
rpoD,rseC,cross_scc_blocked
rpoD,rseD,cross_scc_blocked
rpoD,rsmG,cross_scc_blocked
rpoD,rsmH,cross_scc_blocked
rpoD,rutR,same_scc_long
rpoD,safA,cross_scc_blocked
rpoD,sbcC,cross_scc_blocked
rpoD,sbcD,cross_scc_blocked
rpoD,sdhA,cross_scc_blocked
rpoD,sdhB,cross_scc_blocked
rpoD,sdhC,cross_scc_blocked
rpoD,sdhD,cross_scc_blocked
rpoD,sdiA,same_scc_long
rpoD,secB,cross_scc_blocked
rpoD,secG,cross_scc_blocked
rpoD,serA,cross_scc_blocked
rpoD,serC,cross_scc_blocked
rpoD,serT,cross_scc_blocked
rpoD,serX,cross_scc_blocked
rpoD,setA,cross_scc_blocked
rpoD,sfsA,cross_scc_blocked
rpoD,sgbE,cross_scc_blocked
rpoD,sgbH,cross_scc_blocked
rpoD,sgbU,cross_scc_blocked
rpoD,sgrR,cross_scc_blocked
rpoD,sgrT,cross_scc_blocked
rpoD,shiA,cross_scc_blocked
rpoD,shoB,cross_scc_blocked
rpoD,sixA,cross_scc_blocked
rpoD,slp,cross_scc_blocked
rpoD,sodA,cross_scc_blocked
rpoD,sodB,cross_scc_blocked
rpoD,sohB,cross_scc_blocked
rpoD,soxR,same_scc_long
rpoD,soxS,same_scc_long
rpoD,speA,cross_scc_blocked
rpoD,speB,cross_scc_blocked
rpoD,spf,cross_scc_blocked
rpoD,spoT,cross_scc_blocked
rpoD,spy,cross_scc_blocked
rpoD,srkA,cross_scc_blocked
rpoD,srlA,cross_scc_blocked
rpoD,srlB,cross_scc_blocked
rpoD,srlD,cross_scc_blocked
rpoD,srlE,cross_scc_blocked
rpoD,srlR,cross_scc_blocked
rpoD,ssb,cross_scc_blocked
rpoD,ssnA,cross_scc_blocked
rpoD,ssrA,cross_scc_blocked
rpoD,ssrS,cross_scc_blocked
rpoD,ssuA,cross_scc_blocked
rpoD,ssuB,cross_scc_blocked
rpoD,ssuC,cross_scc_blocked
rpoD,ssuD,cross_scc_blocked
rpoD,ssuE,cross_scc_blocked
rpoD,stfQ,cross_scc_blocked
rpoD,stpA,same_scc_long
rpoD,sucA,cross_scc_blocked
rpoD,sucB,cross_scc_blocked
rpoD,sucC,cross_scc_blocked
rpoD,sucD,cross_scc_blocked
rpoD,sufA,cross_scc_blocked
rpoD,sufB,cross_scc_blocked
rpoD,sufC,cross_scc_blocked
rpoD,sufD,cross_scc_blocked
rpoD,sufE,cross_scc_blocked
rpoD,sufS,cross_scc_blocked
rpoD,sulA,cross_scc_blocked
rpoD,sutR,scc_edge_dissolved
rpoD,sxy,cross_scc_blocked
rpoD,symE,cross_scc_blocked
rpoD,tcyJ,cross_scc_blocked
rpoD,tdh,cross_scc_blocked
rpoD,tfaQ,cross_scc_blocked
rpoD,tff,cross_scc_blocked
rpoD,thiB,cross_scc_blocked
rpoD,thiL,cross_scc_blocked
rpoD,thiP,cross_scc_blocked
rpoD,thiQ,cross_scc_blocked
rpoD,thrA,cross_scc_blocked
rpoD,thrB,cross_scc_blocked
rpoD,thrC,cross_scc_blocked
rpoD,thrL,cross_scc_blocked
rpoD,thrT,cross_scc_blocked
rpoD,thrU,cross_scc_blocked
rpoD,thrV,cross_scc_blocked
rpoD,thrW,cross_scc_blocked
rpoD,tnaA,cross_scc_blocked
rpoD,tnaB,cross_scc_blocked
rpoD,tnaC,cross_scc_blocked
rpoD,tomB,cross_scc_blocked
rpoD,tonB,cross_scc_blocked
rpoD,topA,cross_scc_blocked
rpoD,torA,cross_scc_blocked
rpoD,torC,cross_scc_blocked
rpoD,torD,cross_scc_blocked
rpoD,torR,scc_edge_dissolved
rpoD,tpiA,cross_scc_blocked
rpoD,tpr,cross_scc_blocked
rpoD,tpx,cross_scc_blocked
rpoD,treB,cross_scc_blocked
rpoD,treC,cross_scc_blocked
rpoD,treR,cross_scc_blocked
rpoD,trmD,cross_scc_blocked
rpoD,trmH,cross_scc_blocked
rpoD,truB,cross_scc_blocked
rpoD,trxA,cross_scc_blocked
rpoD,trxC,cross_scc_blocked
rpoD,tsr,cross_scc_blocked
rpoD,tsx,cross_scc_blocked
rpoD,ttdA,cross_scc_blocked
rpoD,ttdB,cross_scc_blocked
rpoD,ttdT,cross_scc_blocked
rpoD,tufA,cross_scc_blocked
rpoD,tufB,cross_scc_blocked
rpoD,tynA,cross_scc_blocked
rpoD,tyrA,cross_scc_blocked
rpoD,tyrB,cross_scc_blocked
rpoD,tyrP,cross_scc_blocked
rpoD,tyrR,cross_scc_blocked
rpoD,tyrT,cross_scc_blocked
rpoD,tyrU,cross_scc_blocked
rpoD,tyrV,cross_scc_blocked
rpoD,ubiA,cross_scc_blocked
rpoD,ubiC,cross_scc_blocked
rpoD,ubiG,cross_scc_blocked
rpoD,ubiX,cross_scc_blocked
rpoD,udp,cross_scc_blocked
rpoD,ugpA,cross_scc_blocked
rpoD,ugpB,cross_scc_blocked
rpoD,ugpC,cross_scc_blocked
rpoD,ugpE,cross_scc_blocked
rpoD,ugpQ,cross_scc_blocked
rpoD,uhpT,cross_scc_blocked
rpoD,ulaA,cross_scc_blocked
rpoD,ulaB,cross_scc_blocked
rpoD,ulaC,cross_scc_blocked
rpoD,ulaD,cross_scc_blocked
rpoD,ulaE,cross_scc_blocked
rpoD,ulaF,cross_scc_blocked
rpoD,umpH,cross_scc_blocked
rpoD,umuC,cross_scc_blocked
rpoD,umuD,cross_scc_blocked
rpoD,upp,cross_scc_blocked
rpoD,uraA,cross_scc_blocked
rpoD,uspA,cross_scc_blocked
rpoD,uvrA,cross_scc_blocked
rpoD,uvrB,cross_scc_blocked
rpoD,uvrC,cross_scc_blocked
rpoD,uvrD,cross_scc_blocked
rpoD,uvrY,cross_scc_blocked
rpoD,uxaA,cross_scc_blocked
rpoD,uxaB,cross_scc_blocked
rpoD,uxaC,cross_scc_blocked
rpoD,uxuA,cross_scc_blocked
rpoD,uxuB,cross_scc_blocked
rpoD,uxuR,cross_scc_blocked
rpoD,valS,cross_scc_blocked
rpoD,valT,cross_scc_blocked
rpoD,valU,cross_scc_blocked
rpoD,valX,cross_scc_blocked
rpoD,valY,cross_scc_blocked
rpoD,waaA,cross_scc_blocked
rpoD,waaC,cross_scc_blocked
rpoD,waaF,cross_scc_blocked
rpoD,waaG,cross_scc_blocked
rpoD,waaH,cross_scc_blocked
rpoD,waaL,cross_scc_blocked
rpoD,waaY,cross_scc_blocked
rpoD,waaZ,cross_scc_blocked
rpoD,wcaA,cross_scc_blocked
rpoD,wcaB,cross_scc_blocked
rpoD,wecB,cross_scc_blocked
rpoD,wza,cross_scc_blocked
rpoD,wzb,cross_scc_blocked
rpoD,wzc,cross_scc_blocked
rpoD,wzzE,cross_scc_blocked
rpoD,xapA,cross_scc_blocked
rpoD,xapB,cross_scc_blocked
rpoD,xapR,cross_scc_blocked
rpoD,xerD,cross_scc_blocked
rpoD,xseA,cross_scc_blocked
rpoD,xylE,cross_scc_blocked
rpoD,yadS,cross_scc_blocked
rpoD,yadV,cross_scc_blocked
rpoD,yafN,cross_scc_blocked
rpoD,yafO,cross_scc_blocked
rpoD,yafP,cross_scc_blocked
rpoD,yafQ,cross_scc_blocked
rpoD,yaiA,cross_scc_blocked
rpoD,yajO,cross_scc_blocked
rpoD,ybbY,cross_scc_blocked
rpoD,ybdN,cross_scc_blocked
rpoD,ybdZ,cross_scc_blocked
rpoD,ybeD,cross_scc_blocked
rpoD,ybhL,cross_scc_blocked
rpoD,ybiB,cross_scc_blocked
rpoD,ybjC,cross_scc_blocked
rpoD,ybjN,cross_scc_blocked
rpoD,yccA,cross_scc_blocked
rpoD,ycdZ,cross_scc_blocked
rpoD,yceI,cross_scc_blocked
rpoD,yceJ,cross_scc_blocked
rpoD,ycgZ,cross_scc_blocked
rpoD,ychA,cross_scc_blocked
rpoD,ychF,cross_scc_blocked
rpoD,ychH,cross_scc_blocked
rpoD,ychO,cross_scc_blocked
rpoD,yciE,cross_scc_blocked
rpoD,yciH,cross_scc_blocked
rpoD,yciW,cross_scc_blocked
rpoD,yciX,cross_scc_blocked
rpoD,ydeJ,cross_scc_blocked
rpoD,ydeM,cross_scc_blocked
rpoD,ydeN,cross_scc_blocked
rpoD,ydeO,same_scc_long
rpoD,ydeP,cross_scc_blocked
rpoD,ydjM,cross_scc_blocked
rpoD,yeaE,cross_scc_blocked
rpoD,yeaR,cross_scc_blocked
rpoD,yebE,cross_scc_blocked
rpoD,yebG,cross_scc_blocked
rpoD,yefM,cross_scc_blocked
rpoD,yegR,cross_scc_blocked
rpoD,yehF,cross_scc_blocked
rpoD,yeiB,cross_scc_blocked
rpoD,yfaE,cross_scc_blocked
rpoD,yfdE,cross_scc_blocked
rpoD,yfdV,cross_scc_blocked
rpoD,yfdX,cross_scc_blocked
rpoD,yffB,cross_scc_blocked
rpoD,yfgG,cross_scc_blocked
rpoD,yfiB,cross_scc_blocked
rpoD,yfiR,cross_scc_blocked
rpoD,ygeA,cross_scc_blocked
rpoD,ygeH,cross_scc_blocked
rpoD,yhbE,cross_scc_blocked
rpoD,yhfA,cross_scc_blocked
rpoD,yhgH,cross_scc_blocked
rpoD,yhhY,cross_scc_blocked
rpoD,yhiD,cross_scc_blocked
rpoD,yhjR,cross_scc_blocked
rpoD,yiaK,cross_scc_blocked
rpoD,yiaL,cross_scc_blocked
rpoD,yiaM,cross_scc_blocked
rpoD,yiaN,cross_scc_blocked
rpoD,yiaO,cross_scc_blocked
rpoD,yibN,cross_scc_blocked
rpoD,yihS,cross_scc_blocked
rpoD,yihT,cross_scc_blocked
rpoD,yihU,cross_scc_blocked
rpoD,yihV,cross_scc_blocked
rpoD,yjbE,cross_scc_blocked
rpoD,yjbF,cross_scc_blocked
rpoD,yjbG,cross_scc_blocked
rpoD,yjbH,cross_scc_blocked
rpoD,yjcH,cross_scc_blocked
rpoD,yjeV,cross_scc_blocked
rpoD,yjjQ,same_scc_long
rpoD,yjjZ,cross_scc_blocked
rpoD,ykgR,cross_scc_blocked
rpoD,ymgA,cross_scc_blocked
rpoD,ymgC,cross_scc_blocked
rpoD,ymiA,cross_scc_blocked
rpoD,ymiC,cross_scc_blocked
rpoD,ynfE,cross_scc_blocked
rpoD,ynfF,cross_scc_blocked
rpoD,ynfG,cross_scc_blocked
rpoD,ynfH,cross_scc_blocked
rpoD,yoaG,cross_scc_blocked
rpoD,yobF,cross_scc_blocked
rpoD,yoeB,cross_scc_blocked
rpoD,yojI,cross_scc_blocked
rpoD,ypfN,cross_scc_blocked
rpoD,yqjA,cross_scc_blocked
rpoD,ysgA,cross_scc_blocked
rpoD,ytiC,cross_scc_blocked
rpoD,ytiD,cross_scc_blocked
rpoD,zinT,cross_scc_blocked
rpoD,zntA,cross_scc_blocked
rpoD,znuB,cross_scc_blocked
rpoD,znuC,cross_scc_blocked
rpoD,zwf,cross_scc_blocked
rpsA,fis,scc_edge_dissolved
rpsA,manY,cross_scc_blocked
rpsA,pnp,cross_scc_blocked
rpsA,rpsA,self_loop
rpsA,rpsO,cross_scc_blocked
rpsD,rpsD,self_loop
rpsG,rpsG,self_loop
rpsH,rpsH,self_loop
sgrR,sgrR,self_loop
thrS,thrS,self_loop
dsdC,dsdC,self_loop
evgA,acrD,cross_scc_blocked
evgA,emrK,cross_scc_blocked
evgA,emrY,cross_scc_blocked
evgA,evgA,self_loop
evgA,evgS,cross_scc_blocked
evgA,frc,cross_scc_blocked
evgA,gadE,same_scc_long
evgA,mdtE,cross_scc_blocked
evgA,mdtF,cross_scc_blocked
evgA,oxc,cross_scc_blocked
evgA,safA,cross_scc_blocked
evgA,ydeO,same_scc_long
evgA,ydeP,cross_scc_blocked
evgA,yegR,cross_scc_blocked
evgA,yfdE,cross_scc_blocked
evgA,yfdV,cross_scc_blocked
evgA,yfdX,cross_scc_blocked
ydeO,appA,cross_scc_blocked
ydeO,appB,cross_scc_blocked
ydeO,appC,cross_scc_blocked
ydeO,appX,cross_scc_blocked
ydeO,dctR,cross_scc_blocked
ydeO,gadE,same_scc_long
ydeO,gadW,same_scc_long
ydeO,hyaA,cross_scc_blocked
ydeO,hyaB,cross_scc_blocked
ydeO,hyaC,cross_scc_blocked
ydeO,hyaD,cross_scc_blocked
ydeO,hyaE,cross_scc_blocked
ydeO,hyaF,cross_scc_blocked
ydeO,mdtE,cross_scc_blocked
ydeO,mdtF,cross_scc_blocked
ydeO,nhaR,cross_scc_blocked
ydeO,safA,cross_scc_blocked
ydeO,slp,cross_scc_blocked
ydeO,uspD,cross_scc_blocked
ydeO,ydeO,self_loop
ydeO,yiiS,cross_scc_blocked
iclR,iclR,self_loop
fhlA,fhlA,self_loop
mlrA,cadC,cross_scc_blocked
mlrA,csgD,scc_edge_dissolved
mlrA,csgE,cross_scc_blocked
mlrA,csgF,cross_scc_blocked
mlrA,csgG,cross_scc_blocked
mlrA,ibaG,cross_scc_blocked
mlrA,obgE,cross_scc_blocked
mlrA,rplU,cross_scc_blocked
mlrA,rpmA,cross_scc_blocked
mlrA,yhbE,cross_scc_blocked
gadW,dctR,cross_scc_blocked
gadW,gadA,cross_scc_blocked
gadW,gadB,cross_scc_blocked
