cause,effect,status,adjustment_set,same_scc,timed_out
narP,nrfE,identifiable,fis|flhC|flhD|fnr|ihfA|ihfB|narL|nsrR|rpoD|rpoH,False,False
narP,nrfF,identifiable,fis|flhC|flhD|fnr|ihfA|ihfB|nac|narL|nsrR|rpoD|rpoH,False,False
narP,nrfG,identifiable,fis|flhC|flhD|fnr|ihfA|ihfB|nac|narL|nsrR|rpoD|rpoH,False,False
narP,poxB,identifiable,cra|fnr|marA|narL|nsrR|oxyR|rpoD|rpoH|rpoS|soxS,False,False
narP,ydeP,identifiable,evgA|hns|nac|nagC|narL|phoP|rcsB|rpoD|rpoH|uvrY,False,False
narP,ydhT,identifiable,fnr|narL|rpoH|rpoS,False,False
narP,ydhU,identifiable,fnr|narL|rpoH|rpoS,False,False
narP,ydhV,identifiable,fnr|narL|rpoH|rpoS,False,False
narP,ydhW,identifiable,fnr|narL|rpoH|rpoS,False,False
narP,ydhX,identifiable,fnr|narL|rpoH|rpoS,False,False
narP,ydhY,identifiable,fnr|narL|rpoH|rpoS,False,False
narP,yeaR,identifiable,fis|narL|nsrR|rpoD|rpoH,False,False
narP,yoaG,identifiable,fis|narL|nsrR|rpoD|rpoH,False,False
narP,ytfE,identifiable,fnr|narL|nsrR|rpoH,False,False
nemR,gloA,identifiable,rpoD|rutR,False,False
nemR,nemA,identifiable,rpoD|rutR,False,False
nemR,nemR,unidentifiable,,True,False
nimR,nimR,unidentifiable,,True,False
nimR,nimT,identifiable,,False,False
norR,norR,unidentifiable,,True,False
norR,norV,identifiable,fnr|ihfA|ihfB|narL|narP|nsrR|rpoN,False,False
norR,norW,identifiable,fnr|ihfA|ihfB|narL|narP|nsrR|rpoN,False,False
nrdR,nrdA,identifiable,argP|crp|dnaA|fis|hns|rpoD,False,False
nrdR,nrdB,identifiable,argP|crp|dnaA|fis|hns|rpoD,False,False
nrdR,nrdD,identifiable,fnr|hns|rpoD,False,False
nrdR,nrdE,identifiable,fur|iscR|rpoD,False,False
nrdR,nrdF,identifiable,fur|iscR|rpoD,False,False
nrdR,nrdG,identifiable,fnr|hns|nac|rpoD,False,False
nrdR,nrdH,identifiable,fur|iscR|rpoD,False,False
nrdR,nrdI,identifiable,fur|iscR|rpoD,False,False
nrdR,yfaE,identifiable,argP|crp|dnaA|fis|hns|nac|rpoD,False,False
nsrR,aceE,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,aceF,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,bamE,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,bdcA,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,cdd,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,dkgB,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,dsdC,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,feaB,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,feaR,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,fhlA,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,fliA,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,fliZ,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,grxD,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,hcp,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hcr,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hmp,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,hycA,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hycB,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hycC,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hycD,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hycE,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hycF,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hycG,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hycH,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hycI,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,hypA,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,hypB,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,hypC,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,hypD,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,hypE,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,ihfA,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,infC,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,lrp,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,mepH,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,mhpT,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,moeA,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,moeB,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,ndh,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,norR,identifiable,,False,False
nsrR,nrfA,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,nrfB,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,nrfC,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,nrfD,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,nrfE,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,nrfF,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,nrfG,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,pgpC,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,pheM,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,pheS,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,pheT,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,poxB,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,rfe,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,rffC,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,rffG,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,rffH,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,rffM,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,rplT,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,rpmI,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,sodB,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,sufA,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,sufB,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,sufC,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,sufD,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,sufE,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,sufS,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,tadA,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,tcyJ,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,tehA,identifiable,glaR,False,False
nsrR,tehB,identifiable,,False,False
nsrR,thrS,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,tsgA,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,waaH,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,wecB,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,wecC,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,wecE,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,wecF,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,wzxE,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,wzyE,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,wzzE,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,ydbD,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,yeaE,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,yeaR,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,ygbA,identifiable,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False,False
nsrR,yoaG,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
nsrR,ytfE,identifiable,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False,False
paaX,paaA,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaB,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaC,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaD,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaE,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaF,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaG,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaH,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaI,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaJ,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False,False
paaX,paaK,identifiable,crp|fur|ihfA|ihfB|rpoD|slyA|spf|srsR,False,False
paaX,paaX,unidentifiable,,True,False
paaX,paaY,identifiable,rpoD,False,False
paaX,paaZ,identifiable,crp|ihfA|ihfB|rpoD|srsR,False,False
pepA,carA,identifiable,arcA|argR|cpxR|fis|ihfA|ihfB|purR|rpoD|rutR,False,False
pepA,carB,identifiable,argR|cpxR|fis|ihfA|ihfB|purR|rpoD|rutR,False,False
pepA,pepA,unidentifiable,,True,False
pgrR,mpaA,identifiable,rpoH,False,False
pgrR,mppA,identifiable,,False,False
pgrR,tyrR,identifiable,lrp|rpoD|rpoH,False,False
pgrR,ycjF,identifiable,rpoH,False,False
pgrR,ycjG,identifiable,,False,False
pgrR,ycjX,identifiable,rpoH,False,False
pgrR,ycjY,identifiable,rpoH,False,False
pgrR,ymjC,identifiable,rpoH,False,False
pgrR,ymjD,identifiable,rpoH,False,False
rspR,rspA,identifiable,crp|phoB,False,False
rspR,rspB,identifiable,crp|phoB,False,False
treR,treB,identifiable,arcA|crp|phoP|rpoD,False,False
treR,treC,identifiable,arcA|crp|phoP|rpoD,False,False
pspF,pspA,identifiable,ihfA|ihfB|rpoD|rpoN,False,False
pspF,pspB,identifiable,ihfA|ihfB|rpoD|rpoN,False,False
pspF,pspC,identifiable,ihfA|ihfB|rpoD|rpoN,False,False
pspF,pspD,identifiable,ihfA|ihfB|rpoD|rpoN,False,False
pspF,pspE,identifiable,ihfA|ihfB|rpoD|rpoN,False,False
pspF,pspF,unidentifiable,,True,False
pspF,pspG,identifiable,ihfA|ihfB|lrp|rpoD|rpoN,False,False
ptrR,acrA,identifiable,alpA|basR|btsR|envR|glaR|glrR|nsrR|rcdA,False,False
ptrR,acrB,identifiable,alpA|basR|btsR|envR|glaR|glrR|nsrR|rcdA,False,False
ptrR,acrR,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False,False
ptrR,gabD,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False,False
ptrR,gadA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False,False
ptrR,gadB,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False,False
ptrR,glsB,identifiable,,False,False
ptrR,puuA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False,False
ptrR,puuB,identifiable,alpA|basR|btsR|fimZ|glaR|glrR|nsrR|rcdA,False,False
ptrR,puuC,identifiable,alpA|basR|btsR|fimZ|glaR|glrR|nsrR|rcdA,False,False
ptrR,puuE,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False,False
ptrR,sad,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False,False
ptrR,yneG,identifiable,,False,False
punR,punC,identifiable,,False,False
pyrR,yhjX,identifiable,rpoD,False,False
racR,ydaS,identifiable,,False,False
racR,ydaT,identifiable,nac,False,False
racR,ydaU,identifiable,nac,False,False
racR,ydaV,identifiable,,False,False
racR,ydaW,identifiable,,False,False
ralA,ralR,identifiable,,False,False
rcdA,asr,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False,False
rcdA,bluF,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False,False
rcdA,csgD,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False,False
rcdA,csgE,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False,False
rcdA,csgF,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False,False
rcdA,csgG,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False,False
rcdA,rcdA,unidentifiable,,True,False
rcdA,rmf,identifiable,alpA|basR|btsR|cueR|glaR|glrR|kdpE|nsrR|ptrR,False,False
rcdA,rsd,identifiable,alpA|basR|btsR|cueR|glaR|glrR|kdpE|nsrR|ptrR,False,False
rcdA,sulA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False,False
rcdA,yagK,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False,False
rcdA,ybjI,identifiable,,False,False
rcdA,ybjJ,identifiable,,False,False
rcdA,ydeI,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False,False
rclR,rclA,identifiable,rpoE,False,False
rclR,rclB,identifiable,rpoE,False,False
rclR,rclC,identifiable,rpoE,False,False
rcnR,rcnA,identifiable,fur|rpoD,False,False
rcnR,rcnB,identifiable,fur|rpoD,False,False
rcnR,rcnR,unidentifiable,,True,False
relB,hokD,unidentifiable,,False,False
relB,relB,unidentifiable,,True,False
relB,relE,unidentifiable,,True,False
relE,hokD,unidentifiable,,False,False
relE,relB,unidentifiable,,True,False
relE,relE,unidentifiable,,True,False
rne,rne,unidentifiable,,True,False
rpmE,rpmE,unidentifiable,,True,False
rpsB,rpsB,unidentifiable,,True,False
rpsB,tff,identifiable,nac|rpoD,False,False
rpsB,tsf,identifiable,rpoD,False,False
rutR,carA,unidentifiable,,False,False
rutR,carB,unidentifiable,,False,False
rutR,fepB,unidentifiable,,False,False
rutR,gadW,unidentifiable,,True,False
rutR,gadX,unidentifiable,,True,False
rutR,gloA,unidentifiable,,False,False
rutR,nemA,unidentifiable,,False,False
rutR,nemR,unidentifiable,,False,False
rutR,pdeR,unidentifiable,,False,False
rutR,rutA,unidentifiable,,False,False
rutR,rutB,unidentifiable,,False,False
rutR,rutC,unidentifiable,,False,False
rutR,rutD,unidentifiable,,False,False
rutR,rutE,unidentifiable,,False,False
rutR,rutF,unidentifiable,,False,False
rutR,rutG,unidentifiable,,False,False
rutR,rutR,unidentifiable,,True,False
sutR,cysE,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
sutR,fliA,unidentifiable,,True,False
sutR,fliZ,unidentifiable,,True,False
sutR,pfkB,unidentifiable,,False,False
sutR,sutR,unidentifiable,,True,False
sutR,tcyJ,unidentifiable,,False,False
sutR,ydcO,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
sutR,ypfN,unidentifiable,,False,False
torR,adiA,unidentifiable,,False,False
torR,adiC,unidentifiable,,False,False
torR,gadA,unidentifiable,,False,False
torR,gadB,unidentifiable,,False,False
torR,gadC,unidentifiable,,False,False
torR,gadE,unidentifiable,,True,False
torR,gadX,unidentifiable,,True,False
torR,hdeA,unidentifiable,,False,False
torR,hdeB,unidentifiable,,False,False
torR,mdtE,unidentifiable,,False,False
torR,mdtF,unidentifiable,,False,False
torR,rpoS,unidentifiable,,True,False
torR,slp,unidentifiable,,False,False
torR,tnaA,unidentifiable,,False,False
torR,tnaB,unidentifiable,,False,False
torR,tnaC,unidentifiable,,False,False
torR,torA,unidentifiable,,False,False
torR,torC,unidentifiable,,False,False
torR,torD,unidentifiable,,False,False
torR,torR,unidentifiable,,True,False
torR,yhiD,unidentifiable,,False,False
trpR,aroH,identifiable,rpoD,False,False
trpR,aroL,identifiable,rpoD|tyrR,False,False
trpR,aroM,identifiable,rpoD|tyrR,False,False
trpR,mtr,identifiable,hupA|hupB|ihfA|ihfB|lrp|rpoD|tyrR,False,False
trpR,trpA,identifiable,rpoD,False,False
trpR,trpB,identifiable,rpoD,False,False
trpR,trpC,identifiable,rpoD,False,False
trpR,trpD,identifiable,rpoD,False,False
trpR,trpE,identifiable,rpoD,False,False
trpR,trpL,identifiable,rpoD,False,False
trpR,trpR,unidentifiable,,True,False
trpR,yaiA,identifiable,rpoD|tyrR,False,False
uidR,uidA,identifiable,crp|rpoD|uxuR,False,False
uidR,uidB,identifiable,crp|rpoD|uxuR,False,False
uidR,uidC,identifiable,crp|rpoD|uxuR,False,False
uidR,uidR,unidentifiable,,True,False
yefM,yefM,unidentifiable,,True,False
yefM,yoeB,unidentifiable,,True,False
rtcR,rtcA,identifiable,ihfA|ihfB|rpoN,False,False
rtcR,rtcB,identifiable,ihfA|ihfB|rpoN,False,False
selB,selA,identifiable,,False,False
selB,selB,unidentifiable,,True,False
srmB,rplM,identifiable,crp|dksA|fis|fnr,False,False
srmB,rpsI,identifiable,crp|dksA|fis|fnr,False,False
ulaR,ulaA,identifiable,crp|ihfA|ihfB|rpoD,False,False
ulaR,ulaB,identifiable,crp|ihfA|ihfB|rpoD,False,False
ulaR,ulaC,identifiable,crp|ihfA|ihfB|rpoD,False,False
ulaR,ulaD,identifiable,crp|ihfA|ihfB|rpoD,False,False
ulaR,ulaE,identifiable,crp|ihfA|ihfB|rpoD,False,False
ulaR,ulaF,identifiable,crp|ihfA|ihfB|rpoD,False,False
ulaR,ulaG,identifiable,ihfA|ihfB,False,False
ycjW,ompG,identifiable,,False,False
ycjW,ycjM,identifiable,,False,False
ycjW,ycjN,identifiable,,False,False
ycjW,ycjO,identifiable,,False,False
ycjW,ycjP,identifiable,glaR,False,False
ycjW,ycjQ,identifiable,,False,False
ycjW,ycjR,identifiable,,False,False
ycjW,ycjS,identifiable,,False,False
ycjW,ycjT,identifiable,,False,False
ycjW,ycjU,identifiable,,False,False
ycjW,ycjV,identifiable,,False,False
yebK,yebK,unidentifiable,,True,False
yfeC,hybE,identifiable,arcA|narL|rpoD,False,False
yfeC,rpmB,identifiable,dksA,False,False
yfeC,rpmH,identifiable,nac,False,False
yfeC,rpsU,identifiable,dksA|lexA|rpoD,False,False
yfeC,yfeC,unidentifiable,,True,False
yfeC,ygdR,identifiable,nac,False,False
ygbI,ygbJ,identifiable,,False,False
ygbI,ygbK,identifiable,flhC|flhD|fliA,False,False
yhaJ,bssS,identifiable,glaR|lrp|nac|rpoD|rpoH,False,False
yhaJ,ybiJ,identifiable,lrp,False,False
yhaJ,ygiD,identifiable,,False,False
yhaJ,yhaJ,unidentifiable,,True,False
yhaJ,yhaK,identifiable,,False,False
yhaJ,yhaL,identifiable,,False,False
yhaJ,yhhW,identifiable,lrp,False,False
yhaJ,yqjF,identifiable,,False,False
yiaU,adeP,identifiable,,False,False
yiaU,gltD,identifiable,adiY|argR|crp|fnr|fur|gadE|hdfR|ihfA|ihfB|lrp|nac|rpoD|rpoS,False,False
yiaU,waaP,identifiable,rpoD,False,False
yiaU,yiaT,identifiable,,False,False
yiaU,yiaV,identifiable,,False,False
yiaU,yiaW,identifiable,,False,False
yidZ,malE,identifiable,creB|crp|fis|hns|malT|ompR|rpoD|stpA,False,False
yidZ,ppiC,identifiable,,False,False
yidZ,rbsD,identifiable,crp|rbsR|rpoD,False,False
yidZ,rof,identifiable,crp,False,False
yrdG,mscL,identifiable,nac,False,False
zur,pliG,identifiable,glaR,False,False
zur,ykgM,identifiable,rpoD,False,False
zur,ykgO,identifiable,rpoD,False,False
zur,zinT,identifiable,fur|oxyR|rpoD|soxS,False,False
zur,znuA,identifiable,nac|ompR|oxyR|rpoS,False,False
zur,znuB,identifiable,oxyR|rpoD,False,False
zur,znuC,identifiable,oxyR|rpoD,False,False
fnr,glpT,unidentifiable,,False,False
fnr,gltB,unidentifiable,,False,False
fnr,gltD,unidentifiable,,False,False
fnr,gltF,unidentifiable,,False,False
fnr,gnd,unidentifiable,,False,False
fnr,grcA,unidentifiable,,False,False
fnr,hcp,unidentifiable,,False,False
fnr,hcr,unidentifiable,,False,False
fnr,hemA,unidentifiable,,False,False
fnr,hlyE,unidentifiable,,False,False
fnr,hmp,unidentifiable,,False,False
fnr,hyfA,unidentifiable,,False,False
fnr,hyfB,unidentifiable,,False,False
fnr,hyfC,unidentifiable,,False,False
fnr,hyfD,unidentifiable,,False,False
fnr,hyfE,unidentifiable,,False,False
fnr,hyfF,unidentifiable,,False,False
fnr,hyfG,unidentifiable,,False,False
fnr,hyfH,unidentifiable,,False,False
fnr,hyfI,unidentifiable,,False,False
fnr,hyfJ,unidentifiable,,False,False
fnr,hyfR,unidentifiable,,False,False
fnr,hypB,unidentifiable,,False,False
fnr,hypC,unidentifiable,,False,False
fnr,hypD,unidentifiable,,False,False
fnr,hypE,unidentifiable,,False,False
fnr,idlP,unidentifiable,,False,False
fnr,iraD,unidentifiable,,False,False
fnr,iraM,unidentifiable,,False,False
fnr,katG,unidentifiable,,False,False
fnr,lpd,unidentifiable,,False,False
fnr,malP,unidentifiable,,False,False
fnr,malQ,unidentifiable,,False,False
fnr,metV,unidentifiable,,False,False
fnr,mltA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fnr,moaA,unidentifiable,,False,False
fnr,moaB,unidentifiable,,False,False
fnr,moaC,unidentifiable,,False,False
fnr,moaD,unidentifiable,,False,False
fnr,moaE,unidentifiable,,False,False
fnr,moeA,unidentifiable,,False,False
fnr,moeB,unidentifiable,,False,False
fnr,msrB,unidentifiable,,False,False
fnr,nac,unidentifiable,,True,False
fnr,napA,unidentifiable,,False,False
fnr,napB,unidentifiable,,False,False
fnr,napC,unidentifiable,,False,False
fnr,napD,unidentifiable,,False,False
fnr,napF,unidentifiable,,False,False
fnr,napG,unidentifiable,,False,False
fnr,napH,unidentifiable,,False,False
fnr,narG,unidentifiable,,False,False
fnr,narH,unidentifiable,,False,False
fnr,narI,unidentifiable,,False,False
fnr,narJ,unidentifiable,,False,False
fnr,narK,unidentifiable,,False,False
fnr,narL,unidentifiable,,False,False
fnr,narX,unidentifiable,,False,False
fnr,ndh,unidentifiable,,False,False
fnr,nfeR,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fnr,nikA,unidentifiable,,False,False
fnr,nikB,unidentifiable,,False,False
fnr,nikC,unidentifiable,,False,False
fnr,nikD,unidentifiable,,False,False
fnr,nikE,unidentifiable,,False,False
fnr,nikR,unidentifiable,,False,False
fnr,nirB,unidentifiable,,False,False
fnr,nirC,unidentifiable,,False,False
fnr,nirD,unidentifiable,,False,False
fnr,norV,unidentifiable,,False,False
fnr,norW,unidentifiable,,False,False
fnr,nrdD,unidentifiable,,False,False
fnr,nrdG,unidentifiable,,False,False
fnr,nrfA,unidentifiable,,False,False
fnr,nrfB,unidentifiable,,False,False
fnr,nrfC,unidentifiable,,False,False
fnr,nrfD,unidentifiable,,False,False
fnr,nrfE,unidentifiable,,False,False
fnr,nrfF,unidentifiable,,False,False
fnr,nrfG,unidentifiable,,False,False
fnr,nuoA,unidentifiable,,False,False
fnr,nuoB,unidentifiable,,False,False
fnr,nuoC,unidentifiable,,False,False
fnr,nuoE,unidentifiable,,False,False
fnr,nuoF,unidentifiable,,False,False
fnr,nuoG,unidentifiable,,False,False
fnr,nuoH,unidentifiable,,False,False
fnr,nuoI,unidentifiable,,False,False
fnr,nuoJ,unidentifiable,,False,False
fnr,nuoK,unidentifiable,,False,False
fnr,nuoL,unidentifiable,,False,False
fnr,nuoM,unidentifiable,,False,False
fnr,nuoN,unidentifiable,,False,False
fnr,ompW,unidentifiable,,False,False
fnr,ompX,unidentifiable,,False,False
fnr,ortT,unidentifiable,,False,False
fnr,pdeF,unidentifiable,,False,False
fnr,pdhR,unidentifiable,,False,False
fnr,pepT,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fnr,pflB,unidentifiable,,False,False
fnr,pheM,unidentifiable,,False,False
fnr,phoU,unidentifiable,,False,False
fnr,pitA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fnr,poxB,unidentifiable,,False,False
fnr,prfA,unidentifiable,,False,False
fnr,prmC,unidentifiable,,False,False
fnr,pstA,unidentifiable,,False,False
